STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,FRGT,FRTH,GAHT,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV20
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-11-05,,,,,,,-79.1,,0,,0,0,,75,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-11-06,,,,,,,-73.2,,0,,0,0,,38,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-11-07,,,,,,,-73.2,,0,,0,0,,45,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-11-08,,,,,,,-78,,0,,0,0,,55,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-11-09,,,,,,,-85,,0,,0,0,,63,28,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-11-10,,,,,,,-92.5,,0,,0,0,,68,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-11-11,,,,,,,-93.7,,0,,0,0,,61,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-11-12,,,,,,,-94.9,,0,,0,0,,73,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-11-13,,,,,,,-94.9,,0.46,,0,0,,75,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-11-14,,,,,,,-93.7,,0.19,,0,0,,43,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-11-15,,,,,,,-89,,0.03,,0,0,,40,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-11-16,,,,,,,-86.2,,0.19,,0,0,,45,36,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-11-17,,,,,,,-83.9,,0,,0,0,,36,20,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-11-18,,,,,,,-73.2,,0,,0,0,,44,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-11-19,,,,,,,-65,,0,,0,0,,58,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-11-20,,,,,,,-65,,0,,0,0,,64,33,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-11-21,,,,,,,-66.1,,0,,0,0,,67,36,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-11-22,,,,,,,-67.3,,0.01,,0,0,,72,36,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-11-23,,,,,,,-65,,0,,0,0,,73,57,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-11-24,,,,,,,-58.7,,0,,0,0,,58,40,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-11-25,,,,,,,-51.6,,0,,0,0,,60,32,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-11-26,,,,,,,-48,,0.78,,0,0,,69,37,,,,,,,,,,,,,,1,,1,,1,,,1,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-11-27,,,,,,,-49.2,,0.03,,0,0,,37,25,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-11-28,,,,,,,-52.8,,0,,0,0,,38,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-11-29,,,,,,,-65,,0,,0,0,,38,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-11-30,,,,,,,-74.4,,0,,0,0,,50,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-01,,,,,,,-83.9,,0.03,,0,0,,61,38,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-02,,,,,,,-99.6,,0,,0,0,,47,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-03,,,,,,,-116.5,,0,,0,0,,53,29,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-04,,,,,,,-128.3,,0,,0,0,,55,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-05,,,,,,,-135.4,,0.07,,0,0,,47,36,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-06,,,,,,,-139.4,,0,,0,0,,40,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-07,,,,,,,-139.4,,0,,0,0,,46,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-08,,,,,,,-139.4,,0,,0,0,,64,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-09,,,,,,,-139.4,,0,,0,0,,63,38,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-10,,,,,,,-136.6,,0.04,,0,0,,65,53,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-11,,,,,,,-135.4,,2.49,,0,0,,61,52,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-12,,,,,,,-136.6,,0,,0,0,,58,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-13,,,,,,,-130.7,,0,,0,0,,50,30,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-14,,,,,,,-127.2,,0,,0,0,,50,35,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-15,,,,,,,-131.9,,0,,0,0,,55,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-16,,,,,,,-147.6,,1.39,,0,0,,58,50,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-17,,,,,,,-168.1,,0.62,,0,0,,63,55,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-18,,,,,,,-184.6,,0.07,,0,0,,58,36,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-19,,,,,,,-195.7,,0,,0,0,,48,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-20,,,,,,,-203.9,,0,,0,0,,44,29,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-21,,,,,,,-216.1,,0,,0,0,,54,26,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-22,,,,,,,-231.5,,0,,0,0,,54,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-23,,,,,,,-247.2,,0,,0,0,,54,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-24,,,,,,,-260.2,,0,,0,0,,56,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-25,,,,,,,-266.5,,0,,0,0,,54,36,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-26,,,,,,,-265.4,,0.03,,0,0,,62,50,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-27,,,,,,,-256.7,,0.59,,0,0,,63,43,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-28,,,,,,,-248.4,,0,,0,0,,46,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-29,,,,,,,-233.9,,0,,0,0,,43,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-30,,,,,,,-219.7,,0,,0,0,,46,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1959-12-31,,,,,,,-207.5,,0,,0,0,,48,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-01,,,,,,,-200.4,,0.03,,0,0,,51,36,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-02,,,,,,,-199.2,,0.25,,0,0,,49,41,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-03,,,,,,,-203.9,,0,,0,0,,41,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-04,,,,,,,-208.7,,0,,0,0,,39,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-05,,,,,,,-211,,0.76,,6.4,0,,36,32,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-06,,,,,,,-211,,0.02,,0.1,4,,34,31,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-07,,,,,,,-207.5,,0,,0,3,,35,31,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-08,,,,,,,-201.6,,0,,0,1,,46,27,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-09,,,,,,,-196.9,,0,,0,0,,60,31,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-10,,,,,,,-192.1,,0,,0,0,,60,50,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-11,,,,,,,-188.6,,0,,0,0,,70,55,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-12,,,,,,,-187,,0,,0,0,,70,59,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-13,,,,,,,-188.6,,0.05,,0,0,,75,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-14,,,,,,,-192.1,,0.38,,0,0,,72,56,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-15,,,,,,,-194.5,,0,,0,0,,56,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-16,,,,,,,-194.5,,0.11,,0,0,,43,38,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-17,,,,,,,-199.2,,0.68,,0,0,,48,39,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-18,,,,,,,-212.2,,0,,0,0,,42,32,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-19,,,,,,,-230.3,,0,,0,0,,33,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-20,,,,,,,-249.6,,0,,0,0,,34,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-21,,,,,,,-270.1,,0,,0,0,,39,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-22,,,,,,,-286.6,,0,,0,0,,32,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-23,,,,,,,-296.5,,0,,0,0,,31,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-24,,,,,,,-303.5,,0,,0,0,,38,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-25,,,,,,,-304.7,,0,,0,0,,52,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-26,,,,,,,-297.6,,0.52,,0,0,,61,32,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-27,,,,,,,-285.4,,0.27,,0,0,,61,46,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-28,,,,,,,-268.9,,0.1,,0,0,,53,43,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-29,,,,,,,-249.6,,0.57,,0,0,,46,35,,,,,,,,,,,,,,1,,,1,,,,1,,,,,,,1,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-30,,,,,,,-230.3,,0,,0,0,,40,37,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-01-31,,,,,,,-211,,0,,0,0,,44,37,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-02-01,,,,,,,-195.7,,0,,0,0,,57,33,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-02-02,,,,,,,-184.6,,0,,0,0,,57,34,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-02-03,,,,,,,-178.7,,0.1,,0,0,,66,44,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-02-04,,,,,,,-174,,0.42,,0,0,,64,51,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-02-05,,,,,,,-168.1,,0.13,,0,0,,55,46,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-02-06,,,,,,,-161.8,,0,,0,0,,51,36,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-02-07,,,,,,,-158.3,,0,,0,0,,50,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-02-08,,,,,,,-157.1,,0,,0,0,,62,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-02-09,,,,,,,-161.8,,0.02,,0,0,,72,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-02-10,,,,,,,-175.2,,0.93,,0,0,,66,33,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-02-11,,,,,,,-189.8,,0,,0,0,,43,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-02-12,,,,,,,-203.9,,0,,0,0,,35,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-02-13,,,,,,,-216.1,,0.08,,0.9,0,,35,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-02-14,,,,,,,-223.2,,0,,0,0,,41,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-02-15,,,,,,,-229.1,,0.02,,0,0,,49,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-02-16,,,,,,,-235,,0,,0,0,,43,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-02-17,,,,,,,-242.5,,0,,0,0,,44,36,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-02-18,,,,,,,-250.8,,0.08,,0.8,1,,38,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-02-19,,,,,,,-254.3,,0,,0,0,,46,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-02-20,,,,,,,-257.9,,0.07,,0.1,0,,46,30,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-02-21,,,,,,,-259.1,,0.02,,0,0,,45,32,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-02-22,,,,,,,-261.4,,0,,0,0,,49,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-02-23,,,,,,,-263,,0,,0,0,,57,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-02-24,,,,,,,-263,,0.74,,4,0,,48,33,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,1,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-02-25,,,,,,,-260.2,,0.32,,1.8,0,,37,30,,,,,,,,,,,,,,1,,,1,,1,,1,,,,,,,1,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-02-26,,,,,,,-253.1,,0,,0,0,,38,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-02-27,,,,,,,-243.7,,0,,0,0,,45,28,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-02-28,,,,,,,-230.3,,0.15,,0,0,,41,32,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-02-29,,,,,,,-218.5,,0,,0,0,,39,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-03-01,,,,,,,-207.5,,0.07,,0.2,0,,37,25,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,1,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-03-02,,,,,,,-198,,0.72,,0,0,,34,29,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,1,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-03-03,,,,,,,-194.5,,0,,0,0,,32,23,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-03-04,,,,,,,-189.8,,0,,0,0,,30,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-03-05,,,,,,,-190.9,,0,,0,0,,32,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-03-06,,,,,,,-199.2,,0.08,,0.8,0,,37,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-03-07,,,,,,,-211,,0.06,,0.4,0,,35,28,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,1,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-03-08,,,,,,,-219.7,,0.8,,0,0,,41,26,,,,,,,,,,,,,,1,,,1,,,,1,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-03-09,,,,,,,-223.2,,0.58,,0,0,,42,31,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-03-10,,,,,,,-219.7,,0.36,,0.4,0,,46,29,,,,,,,,,,,,,,1,,,1,,,,1,,,,,,,1,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-03-11,,,,,,,-212.2,,0.01,,0,0,,42,33,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-03-12,,,,,,,-203.9,,0,,0,0,,41,27,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-03-13,,,,,,,-189.8,,0,,0,0,,50,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-03-14,,,,,,,-175.2,,0.46,,4.6,0,,42,31,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,1,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-03-15,,,,,,,-160.6,,0.32,,0,3,,41,34,,,,,,,,0.4,,,,,,1,,1,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-03-16,,,,,,,-150,,0,,0,0,,46,35,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-03-17,,,,,,,-141.7,,0,,0,0,,43,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-03-18,,,,,,,-139.4,,0,,0,0,,48,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1960-03-19,,,,,,,-139.4,,0,,0,0,,48,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,
